value,gesture
0;-5;-13;-15;-1;-1;-38;-2;-4;-1;10;5;8;20;34;3;9;2;-16;-7;-4;-6;-18;-6;-7;-14;-51;-47;-4;-10;6;28;4;26;16;22;0;4;-55;-39;-10;-7;-25;-1;1;0;57;-11;13;7;32;-56;-2;8;11;17;-5;5;28;27;-3;-4;-21;-23;,3
4;26;16;22;0;4;-55;-39;-10;-7;-25;-1;1;0;57;-11;13;7;32;-56;-2;8;11;17;-5;5;28;27;-3;-4;-21;-23;0;-11;-17;-19;6;1;17;-3;5;-2;-3;-47;-2;0;-24;3;-8;4;-2;-40;-6;-1;18;-5;6;-6;-54;102;12;-3;-17;52;,3
0;-11;-17;-19;6;1;17;-3;5;-2;-3;-47;-2;0;-24;3;-8;4;-2;-40;-6;-1;18;-5;6;-6;-54;102;12;-3;-17;52;-7;7;91;-42;-14;-2;31;-81;0;-5;-23;82;2;2;-4;19;-1;0;25;-60;-10;-5;-6;13;5;-5;-17;-72;-5;-4;-2;-29;,3
0;-11;-17;-19;6;1;17;-3;5;-2;-3;-47;-2;0;-24;3;-8;4;-2;-40;-6;-1;18;-5;6;-6;-54;102;12;-3;-17;52;-7;7;91;-42;-14;-2;31;-81;0;-5;-23;82;2;2;-4;19;-1;0;25;-60;-10;-5;-6;13;5;-5;-17;-72;-5;-4;-2;-29;,3
-7;7;91;-42;-14;-2;31;-81;0;-5;-23;82;2;2;-4;19;-1;0;25;-60;-10;-5;-6;13;5;-5;-17;-72;-5;-4;-2;-29;-3;-4;4;25;7;-2;6;24;-8;-15;-7;-11;-10;-3;-4;4;0;-2;-21;13;5;1;26;-9;3;4;27;-18;-3;10;-8;-34;,3
-1;0;25;-60;-10;-5;-6;13;5;-5;-17;-72;-5;-4;-2;-29;-3;-4;4;25;7;-2;6;24;-8;-15;-7;-11;-10;-3;-4;4;0;-2;-21;13;5;1;26;-9;3;4;27;-18;-3;10;-8;-34;-3;-6;-15;105;7;5;36;46;7;2;39;-104;-13;-11;-58;-50;,3
-3;-4;4;25;7;-2;6;24;-8;-15;-7;-11;-10;-3;-4;4;0;-2;-21;13;5;1;26;-9;3;4;27;-18;-3;10;-8;-34;-3;-6;-15;105;7;5;36;46;7;2;39;-104;-13;-11;-58;-50;-1;-4;-25;94;10;4;38;19;1;1;-18;-56;-8;-10;-25;-15;,3
-3;-6;-15;105;7;5;36;46;7;2;39;-104;-13;-11;-58;-50;-1;-4;-25;94;10;4;38;19;1;1;-18;-56;-8;-10;-25;-15;-11;-1;44;51;-2;-3;-21;-22;7;4;-4;37;8;5;-9;61;1;-8;-28;24;4;-8;-10;-83;2;11;37;11;-7;1;-16;-36;,3
-1;-4;-25;94;10;4;38;19;1;1;-18;-56;-8;-10;-25;-15;-11;-1;44;51;-2;-3;-21;-22;7;4;-4;37;8;5;-9;61;1;-8;-28;24;4;-8;-10;-83;2;11;37;11;-7;1;-16;-36;5;-3;-35;-4;-4;-3;25;27;4;0;-26;-3;-3;-3;1;6;,3
-11;-1;44;51;-2;-3;-21;-22;7;4;-4;37;8;5;-9;61;1;-8;-28;24;4;-8;-10;-83;2;11;37;11;-7;1;-16;-36;5;-3;-35;-4;-4;-3;25;27;4;0;-26;-3;-3;-3;1;6;-9;2;61;35;2;-6;-28;33;-7;-16;-7;-4;-1;4;16;-23;,3
1;-8;-28;24;4;-8;-10;-83;2;11;37;11;-7;1;-16;-36;5;-3;-35;-4;-4;-3;25;27;4;0;-26;-3;-3;-3;1;6;-9;2;61;35;2;-6;-28;33;-7;-16;-7;-4;-1;4;16;-23;-2;12;-23;-101;-1;1;-33;-17;7;-6;-39;-20;3;7;48;-5;,3
5;-3;-35;-4;-4;-3;25;27;4;0;-26;-3;-3;-3;1;6;-9;2;61;35;2;-6;-28;33;-7;-16;-7;-4;-1;4;16;-23;-2;12;-23;-101;-1;1;-33;-17;7;-6;-39;-20;3;7;48;-5;3;5;58;34;-2;-5;-83;29;-9;-12;-20;-14;-9;-12;-41;-14;,3
-2;12;-23;-101;-1;1;-33;-17;7;-6;-39;-20;3;7;48;-5;3;5;58;34;-2;-5;-83;29;-9;-12;-20;-14;-9;-12;-41;-14;-9;-9;7;-22;-1;-5;-11;-4;0;-1;-52;59;6;-1;-19;-23;-1;5;28;4;-8;-4;22;32;-4;5;24;74;7;14;1;-39;,3
-2;12;-23;-101;-1;1;-33;-17;7;-6;-39;-20;3;7;48;-5;3;5;58;34;-2;-5;-83;29;-9;-12;-20;-14;-9;-12;-41;-14;-9;-9;7;-22;-1;-5;-11;-4;0;-1;-52;59;6;-1;-19;-23;-1;5;28;4;-8;-4;22;32;-4;5;24;74;7;14;1;-39;,3
-9;-9;7;-22;-1;-5;-11;-4;0;-1;-52;59;6;-1;-19;-23;-1;5;28;4;-8;-4;22;32;-4;5;24;74;7;14;1;-39;6;0;25;-33;-10;-3;41;-20;-4;2;21;-17;-1;-4;-11;21;6;-3;-63;-19;-1;4;8;8;-6;-2;38;32;1;-6;-47;-12;,3
-1;5;28;4;-8;-4;22;32;-4;5;24;74;7;14;1;-39;6;0;25;-33;-10;-3;41;-20;-4;2;21;-17;-1;-4;-11;21;6;-3;-63;-19;-1;4;8;8;-6;-2;38;32;1;-6;-47;-12;3;-2;-22;14;1;5;73;8;-6;-1;56;2;7;5;45;-25;,3
6;0;25;-33;-10;-3;41;-20;-4;2;21;-17;-1;-4;-11;21;6;-3;-63;-19;-1;4;8;8;-6;-2;38;32;1;-6;-47;-12;3;-2;-22;14;1;5;73;8;-6;-1;56;2;7;5;45;-25;6;-9;-92;-57;-8;-1;8;21;9;3;-29;-70;-5;-5;6;23;,3
3;-2;-22;14;1;5;73;8;-6;-1;56;2;7;5;45;-25;6;-9;-92;-57;-8;-1;8;21;9;3;-29;-70;-5;-5;6;23;-11;-7;-17;0;2;0;-24;7;3;21;18;19;-8;-8;5;-11;-3;-4;-20;45;10;9;4;-5;-5;-4;43;-102;-15;-10;29;21;,3
6;-9;-92;-57;-8;-1;8;21;9;3;-29;-70;-5;-5;6;23;-11;-7;-17;0;2;0;-24;7;3;21;18;19;-8;-8;5;-11;-3;-4;-20;45;10;9;4;-5;-5;-4;43;-102;-15;-10;29;21;7;0;-24;29;3;-4;-43;41;-6;-2;-42;23;-2;3;-16;-56;,3
-11;-7;-17;0;2;0;-24;7;3;21;18;19;-8;-8;5;-11;-3;-4;-20;45;10;9;4;-5;-5;-4;43;-102;-15;-10;29;21;7;0;-24;29;3;-4;-43;41;-6;-2;-42;23;-2;3;-16;-56;-4;2;17;-78;-6;-5;17;-6;1;-2;-34;85;5;7;-19;3;,3
-3;-4;-20;45;10;9;4;-5;-5;-4;43;-102;-15;-10;29;21;7;0;-24;29;3;-4;-43;41;-6;-2;-42;23;-2;3;-16;-56;-4;2;17;-78;-6;-5;17;-6;1;-2;-34;85;5;7;-19;3;-2;-5;24;6;1;-4;-12;6;-2;-2;30;-36;-3;-1;-2;9;,3
7;0;-24;29;3;-4;-43;41;-6;-2;-42;23;-2;3;-16;-56;-4;2;17;-78;-6;-5;17;-6;1;-2;-34;85;5;7;-19;3;-2;-5;24;6;1;-4;-12;6;-2;-2;30;-36;-3;-1;-2;9;2;-3;-3;86;3;-4;3;-3;-3;1;9;3;-1;-2;13;17;,3
7;0;-24;29;3;-4;-43;41;-6;-2;-42;23;-2;3;-16;-56;-4;2;17;-78;-6;-5;17;-6;1;-2;-34;85;5;7;-19;3;-2;-5;24;6;1;-4;-12;6;-2;-2;30;-36;-3;-1;-2;9;2;-3;-3;86;3;-4;3;-3;-3;1;9;3;-1;-2;13;17;,3
2;-3;-3;86;3;-4;3;-3;-3;1;9;3;-1;-2;13;17;5;0;-4;-100;-5;3;-2;3;2;2;5;41;2;-2;-4;2;-1;-2;-1;-88;-6;-9;-4;-10;5;5;44;13;3;13;28;34;-9;-9;-28;61;1;-4;-23;-54;-3;-4;-14;-14;-10;-3;58;49;,3
5;0;-4;-100;-5;3;-2;3;2;2;5;41;2;-2;-4;2;-1;-2;-1;-88;-6;-9;-4;-10;5;5;44;13;3;13;28;34;-9;-9;-28;61;1;-4;-23;-54;-3;-4;-14;-14;-10;-3;58;49;-8;-8;5;-12;0;-2;-1;-9;-3;12;-23;-17;-4;-13;-49;12;,3
-1;-2;-1;-88;-6;-9;-4;-10;5;5;44;13;3;13;28;34;-9;-9;-28;61;1;-4;-23;-54;-3;-4;-14;-14;-10;-3;58;49;-8;-8;5;-12;0;-2;-1;-9;-3;12;-23;-17;-4;-13;-49;12;10;2;12;-1;-4;-6;33;9;-5;-3;-10;20;-3;8;-17;5;,3
-9;-9;-28;61;1;-4;-23;-54;-3;-4;-14;-14;-10;-3;58;49;-8;-8;5;-12;0;-2;-1;-9;-3;12;-23;-17;-4;-13;-49;12;10;2;12;-1;-4;-6;33;9;-5;-3;-10;20;-3;8;-17;5;-7;-7;-7;-23;-1;2;-21;-4;-2;-9;-4;2;-2;-7;47;8;,3
10;2;12;-1;-4;-6;33;9;-5;-3;-10;20;-3;8;-17;5;-7;-7;-7;-23;-1;2;-21;-4;-2;-9;-4;2;-2;-7;47;8;-7;2;-15;6;0;-8;-45;-17;-1;1;-26;23;6;-2;-30;-5;-1;-1;39;45;1;5;45;9;4;-2;6;-44;-12;-1;-18;-3;,3
-7;-7;-7;-23;-1;2;-21;-4;-2;-9;-4;2;-2;-7;47;8;-7;2;-15;6;0;-8;-45;-17;-1;1;-26;23;6;-2;-30;-5;-1;-1;39;45;1;5;45;9;4;-2;6;-44;-12;-1;-18;-3;-2;-3;-2;-15;2;5;-29;-16;6;-4;-46;16;0;-9;2;-9;,3
-7;2;-15;6;0;-8;-45;-17;-1;1;-26;23;6;-2;-30;-5;-1;-1;39;45;1;5;45;9;4;-2;6;-44;-12;-1;-18;-3;-2;-3;-2;-15;2;5;-29;-16;6;-4;-46;16;0;-9;2;-9;-11;1;32;-3;-8;-2;-14;-2;2;-5;-50;10;3;5;-10;-5;,3
-1;-1;39;45;1;5;45;9;4;-2;6;-44;-12;-1;-18;-3;-2;-3;-2;-15;2;5;-29;-16;6;-4;-46;16;0;-9;2;-9;-11;1;32;-3;-8;-2;-14;-2;2;-5;-50;10;3;5;-10;-5;-5;-3;39;33;1;1;23;4;-2;2;25;-31;-13;-11;-25;15;,3
-2;-3;-2;-15;2;5;-29;-16;6;-4;-46;16;0;-9;2;-9;-11;1;32;-3;-8;-2;-14;-2;2;-5;-50;10;3;5;-10;-5;-5;-3;39;33;1;1;23;4;-2;2;25;-31;-13;-11;-25;15;7;1;-15;33;6;12;-27;-3;-10;13;14;43;3;-11;20;-16;,3
-11;1;32;-3;-8;-2;-14;-2;2;-5;-50;10;3;5;-10;-5;-5;-3;39;33;1;1;23;4;-2;2;25;-31;-13;-11;-25;15;7;1;-15;33;6;12;-27;-3;-10;13;14;43;3;-11;20;-16;7;-1;-38;-76;-3;3;35;10;7;1;15;47;6;1;-21;25;,3
7;1;-15;33;6;12;-27;-3;-10;13;14;43;3;-11;20;-16;7;-1;-38;-76;-3;3;35;10;7;1;15;47;6;1;-21;25;3;5;9;-49;-6;-7;-9;-11;-2;-4;-39;-17;4;9;-9;7;-6;-8;-8;46;-2;-2;-13;7;5;1;29;9;-1;-5;-18;-16;,3
7;-1;-38;-76;-3;3;35;10;7;1;15;47;6;1;-21;25;3;5;9;-49;-6;-7;-9;-11;-2;-4;-39;-17;4;9;-9;7;-6;-8;-8;46;-2;-2;-13;7;5;1;29;9;-1;-5;-18;-16;1;0;-15;-48;-4;3;-1;0;1;-7;3;40;4;-5;9;7;,3
7;-1;-38;-76;-3;3;35;10;7;1;15;47;6;1;-21;25;3;5;9;-49;-6;-7;-9;-11;-2;-4;-39;-17;4;9;-9;7;-6;-8;-8;46;-2;-2;-13;7;5;1;29;9;-1;-5;-18;-16;1;0;-15;-48;-4;3;-1;0;1;-7;3;40;4;-5;9;7;,3
-6;-8;-8;46;-2;-2;-13;7;5;1;29;9;-1;-5;-18;-16;1;0;-15;-48;-4;3;-1;0;1;-7;3;40;4;-5;9;7;-3;2;23;10;-4;1;-30;-8;-10;-11;-61;-47;-3;9;4;4;-3;2;52;1;-3;-4;30;11;-3;-8;1;44;0;-2;-11;-16;,3
-3;2;23;10;-4;1;-30;-8;-10;-11;-61;-47;-3;9;4;4;-3;2;52;1;-3;-4;30;11;-3;-8;1;44;0;-2;-11;-16;6;4;7;60;5;2;28;14;-12;-2;28;-56;5;-3;6;-7;-3;12;-20;-2;-15;-3;-32;5;-4;-3;31;-8;-3;-1;24;-26;,3
-3;2;52;1;-3;-4;30;11;-3;-8;1;44;0;-2;-11;-16;6;4;7;60;5;2;28;14;-12;-2;28;-56;5;-3;6;-7;-3;12;-20;-2;-15;-3;-32;5;-4;-3;31;-8;-3;-1;24;-26;0;-4;-14;-32;0;-4;-37;-27;-3;6;24;25;-3;-9;24;-12;,3
6;4;7;60;5;2;28;14;-12;-2;28;-56;5;-3;6;-7;-3;12;-20;-2;-15;-3;-32;5;-4;-3;31;-8;-3;-1;24;-26;0;-4;-14;-32;0;-4;-37;-27;-3;6;24;25;-3;-9;24;-12;-1;-5;-69;34;12;12;36;28;-3;-1;39;3;-1;-6;-37;-2;,3
0;-4;-14;-32;0;-4;-37;-27;-3;6;24;25;-3;-9;24;-12;-1;-5;-69;34;12;12;36;28;-3;-1;39;3;-1;-6;-37;-2;13;-1;1;50;-4;3;1;17;2;0;6;-32;-1;14;-4;-3;-10;-4;38;-16;-5;-17;-22;-23;3;-2;-1;17;1;18;0;3;,3
0;-4;-14;-32;0;-4;-37;-27;-3;6;24;25;-3;-9;24;-12;-1;-5;-69;34;12;12;36;28;-3;-1;39;3;-1;-6;-37;-2;13;-1;1;50;-4;3;1;17;2;0;6;-32;-1;14;-4;-3;-10;-4;38;-16;-5;-17;-22;-23;3;-2;-1;17;1;18;0;3;,3
13;-1;1;50;-4;3;1;17;2;0;6;-32;-1;14;-4;-3;-10;-4;38;-16;-5;-17;-22;-23;3;-2;-1;17;1;18;0;3;-7;-1;-38;14;4;-6;27;66;2;-4;7;13;5;1;-9;-61;5;0;-5;28;0;-2;20;4;-4;-2;-2;-99;-6;-3;-2;-22;,3
-7;-1;-38;14;4;-6;27;66;2;-4;7;13;5;1;-9;-61;5;0;-5;28;0;-2;20;4;-4;-2;-2;-99;-6;-3;-2;-22;-1;3;24;6;2;-2;17;0;-3;3;-12;45;-4;-2;-3;0;-3;-10;-60;-108;-1;-1;11;5;-3;4;51;41;-1;-4;45;15;,3
-7;-1;-38;14;4;-6;27;66;2;-4;7;13;5;1;-9;-61;5;0;-5;28;0;-2;20;4;-4;-2;-2;-99;-6;-3;-2;-22;-1;3;24;6;2;-2;17;0;-3;3;-12;45;-4;-2;-3;0;-3;-10;-60;-108;-1;-1;11;5;-3;4;51;41;-1;-4;45;15;,3
-1;3;24;6;2;-2;17;0;-3;3;-12;45;-4;-2;-3;0;-3;-10;-60;-108;-1;-1;11;5;-3;4;51;41;-1;-4;45;15;2;-7;-49;-36;-6;-1;-11;-17;-4;14;-10;2;-8;-8;-10;4;1;0;51;127;16;0;-44;-36;2;0;-59;-82;-8;6;8;29;,3
-1;3;24;6;2;-2;17;0;-3;3;-12;45;-4;-2;-3;0;-3;-10;-60;-108;-1;-1;11;5;-3;4;51;41;-1;-4;45;15;2;-7;-49;-36;-6;-1;-11;-17;-4;14;-10;2;-8;-8;-10;4;1;0;51;127;16;0;-44;-36;2;0;-59;-82;-8;6;8;29;,3
2;-7;-49;-36;-6;-1;-11;-17;-4;14;-10;2;-8;-8;-10;4;1;0;51;127;16;0;-44;-36;2;0;-59;-82;-8;6;8;29;-1;0;-6;3;6;6;61;27;-6;-6;-26;-56;-8;-1;45;36;6;0;33;-1;-1;0;-31;-5;-6;-3;5;37;1;-3;30;-34;,3
1;0;51;127;16;0;-44;-36;2;0;-59;-82;-8;6;8;29;-1;0;-6;3;6;6;61;27;-6;-6;-26;-56;-8;-1;45;36;6;0;33;-1;-1;0;-31;-5;-6;-3;5;37;1;-3;30;-34;-4;-3;2;-27;-4;-7;4;-35;-6;-9;-9;-52;-4;-6;-5;22;,3
-1;0;-6;3;6;6;61;27;-6;-6;-26;-56;-8;-1;45;36;6;0;33;-1;-1;0;-31;-5;-6;-3;5;37;1;-3;30;-34;-4;-3;2;-27;-4;-7;4;-35;-6;-9;-9;-52;-4;-6;-5;22;9;2;-31;-4;-1;9;73;34;4;-2;41;-13;-2;-10;-58;-20;,3
-4;-3;2;-27;-4;-7;4;-35;-6;-9;-9;-52;-4;-6;-5;22;9;2;-31;-4;-1;9;73;34;4;-2;41;-13;-2;-10;-58;-20;-7;-3;13;43;-5;-4;-25;-22;0;-2;3;36;5;-1;-6;-41;4;0;62;-109;-10;-9;-30;8;-7;-16;-59;74;8;8;33;21;,3
-4;-3;2;-27;-4;-7;4;-35;-6;-9;-9;-52;-4;-6;-5;22;9;2;-31;-4;-1;9;73;34;4;-2;41;-13;-2;-10;-58;-20;-7;-3;13;43;-5;-4;-25;-22;0;-2;3;36;5;-1;-6;-41;4;0;62;-109;-10;-9;-30;8;-7;-16;-59;74;8;8;33;21;,3
-7;-3;13;43;-5;-4;-25;-22;0;-2;3;36;5;-1;-6;-41;4;0;62;-109;-10;-9;-30;8;-7;-16;-59;74;8;8;33;21;2;4;41;14;4;4;-10;14;-1;-8;-21;-104;-9;1;3;-20;-8;0;-15;-7;-3;-1;-23;-36;2;-5;-33;22;-4;-8;-26;-12;,3
4;0;62;-109;-10;-9;-30;8;-7;-16;-59;74;8;8;33;21;2;4;41;14;4;4;-10;14;-1;-8;-21;-104;-9;1;3;-20;-8;0;-15;-7;-3;-1;-23;-36;2;-5;-33;22;-4;-8;-26;-12;-2;3;53;30;0;-1;-1;-6;-3;-4;22;-18;2;-6;-25;12;,3
2;4;41;14;4;4;-10;14;-1;-8;-21;-104;-9;1;3;-20;-8;0;-15;-7;-3;-1;-23;-36;2;-5;-33;22;-4;-8;-26;-12;-2;3;53;30;0;-1;-1;-6;-3;-4;22;-18;2;-6;-25;12;-7;-4;-28;36;-5;6;32;-29;-4;7;8;15;0;-4;-16;34;,3
-2;3;53;30;0;-1;-1;-6;-3;-4;22;-18;2;-6;-25;12;-7;-4;-28;36;-5;6;32;-29;-4;7;8;15;0;-4;-16;34;-1;-1;-35;-54;-8;0;-38;-23;2;2;7;64;4;-13;2;23;0;-4;15;81;0;-1;-9;-38;6;-3;20;-121;-15;-4;-82;42;,3
-2;3;53;30;0;-1;-1;-6;-3;-4;22;-18;2;-6;-25;12;-7;-4;-28;36;-5;6;32;-29;-4;7;8;15;0;-4;-16;34;-1;-1;-35;-54;-8;0;-38;-23;2;2;7;64;4;-13;2;23;0;-4;15;81;0;-1;-9;-38;6;-3;20;-121;-15;-4;-82;42;,3
-1;-1;-35;-54;-8;0;-38;-23;2;2;7;64;4;-13;2;23;0;-4;15;81;0;-1;-9;-38;6;-3;20;-121;-15;-4;-82;42;-20;-6;-49;-6;-5;-1;-17;-41;9;1;1;45;-1;2;-6;-4;0;-5;-30;-64;-5;-3;21;29;1;0;-8;55;8;1;35;-7;,3
-1;-1;-35;-54;-8;0;-38;-23;2;2;7;64;4;-13;2;23;0;-4;15;81;0;-1;-9;-38;6;-3;20;-121;-15;-4;-82;42;-20;-6;-49;-6;-5;-1;-17;-41;9;1;1;45;-1;2;-6;-4;0;-5;-30;-64;-5;-3;21;29;1;0;-8;55;8;1;35;-7;,3
-20;-6;-49;-6;-5;-1;-17;-41;9;1;1;45;-1;2;-6;-4;0;-5;-30;-64;-5;-3;21;29;1;0;-8;55;8;1;35;-7;3;-3;-24;-44;-3;-5;13;9;9;-17;33;-44;-6;-4;0;19;1;8;18;56;-6;1;-6;23;-5;1;-5;-18;13;4;20;5;,3
3;-3;-24;-44;-3;-5;13;9;9;-17;33;-44;-6;-4;0;19;1;8;18;56;-6;1;-6;23;-5;1;-5;-18;13;4;20;5;8;6;-3;-69;-11;-5;-22;-5;-7;-7;-42;80;10;7;27;11;5;3;28;-19;-6;-3;-9;8;-12;4;29;-35;-6;-5;10;-21;,3
3;-3;-24;-44;-3;-5;13;9;9;-17;33;-44;-6;-4;0;19;1;8;18;56;-6;1;-6;23;-5;1;-5;-18;13;4;20;5;8;6;-3;-69;-11;-5;-22;-5;-7;-7;-42;80;10;7;27;11;5;3;28;-19;-6;-3;-9;8;-12;4;29;-35;-6;-5;10;-21;,3
8;6;-3;-69;-11;-5;-22;-5;-7;-7;-42;80;10;7;27;11;5;3;28;-19;-6;-3;-9;8;-12;4;29;-35;-6;-5;10;-21;-2;-1;9;83;10;-1;-20;-2;-15;-1;-13;-111;-13;-1;-21;-12;-3;-6;-34;32;7;0;39;43;8;2;-5;108;8;-2;9;-19;,3
8;6;-3;-69;-11;-5;-22;-5;-7;-7;-42;80;10;7;27;11;5;3;28;-19;-6;-3;-9;8;-12;4;29;-35;-6;-5;10;-21;-2;-1;9;83;10;-1;-20;-2;-15;-1;-13;-111;-13;-1;-21;-12;-3;-6;-34;32;7;0;39;43;8;2;-5;108;8;-2;9;-19;,3
-2;-1;9;83;10;-1;-20;-2;-15;-1;-13;-111;-13;-1;-21;-12;-3;-6;-34;32;7;0;39;43;8;2;-5;108;8;-2;9;-19;-10;2;-16;-93;-12;12;3;12;7;4;18;44;-4;-2;-24;30;0;-2;-28;10;7;10;26;-2;-5;1;27;3;-1;-10;-14;-7;,3
-10;2;-16;-93;-12;12;3;12;7;4;18;44;-4;-2;-24;30;0;-2;-28;10;7;10;26;-2;-5;1;27;3;-1;-10;-14;-7;-3;-13;-48;-12;8;-6;36;8;5;26;1;26;-1;9;0;-5;-3;-3;15;-7;-2;-10;-24;-1;6;-1;-26;-82;-14;0;4;47;,3
-10;2;-16;-93;-12;12;3;12;7;4;18;44;-4;-2;-24;30;0;-2;-28;10;7;10;26;-2;-5;1;27;3;-1;-10;-14;-7;-3;-13;-48;-12;8;-6;36;8;5;26;1;26;-1;9;0;-5;-3;-3;15;-7;-2;-10;-24;-1;6;-1;-26;-82;-14;0;4;47;,3
-3;-13;-48;-12;8;-6;36;8;5;26;1;26;-1;9;0;-5;-3;-3;15;-7;-2;-10;-24;-1;6;-1;-26;-82;-14;0;4;47;6;3;40;69;9;0;-21;-64;-8;-6;-63;74;4;-5;-2;-12;-2;1;-4;-7;-12;2;-14;15;-1;5;51;17;2;2;-5;-16;,3
-3;-13;-48;-12;8;-6;36;8;5;26;1;26;-1;9;0;-5;-3;-3;15;-7;-2;-10;-24;-1;6;-1;-26;-82;-14;0;4;47;6;3;40;69;9;0;-21;-64;-8;-6;-63;74;4;-5;-2;-12;-2;1;-4;-7;-12;2;-14;15;-1;5;51;17;2;2;-5;-16;,3
6;3;40;69;9;0;-21;-64;-8;-6;-63;74;4;-5;-2;-12;-2;1;-4;-7;-12;2;-14;15;-1;5;51;17;2;2;-5;-16;10;-3;3;6;1;-2;-1;30;-8;2;76;-1;-7;-9;-4;-17;2;2;-35;14;7;2;5;31;-3;-9;-41;3;1;-9;18;-59;,3
10;-3;3;6;1;-2;-1;30;-8;2;76;-1;-7;-9;-4;-17;2;2;-35;14;7;2;5;31;-3;-9;-41;3;1;-9;18;-59;-2;2;18;37;-4;5;-14;36;3;-2;-7;-92;0;5;18;-16;-13;-9;-21;-9;-11;-12;-34;6;-3;-5;-24;-24;-6;2;14;-18;,3
10;-3;3;6;1;-2;-1;30;-8;2;76;-1;-7;-9;-4;-17;2;2;-35;14;7;2;5;31;-3;-9;-41;3;1;-9;18;-59;-2;2;18;37;-4;5;-14;36;3;-2;-7;-92;0;5;18;-16;-13;-9;-21;-9;-11;-12;-34;6;-3;-5;-24;-24;-6;2;14;-18;,3
-2;2;18;37;-4;5;-14;36;3;-2;-7;-92;0;5;18;-16;-13;-9;-21;-9;-11;-12;-34;6;-3;-5;-24;-24;-6;2;14;-18;5;2;4;6;1;-5;20;7;-1;-4;1;50;4;2;-4;1;2;-2;-31;-15;13;3;-11;-25;1;3;29;20;0;-11;-19;16;,3
5;2;4;6;1;-5;20;7;-1;-4;1;50;4;2;-4;1;2;-2;-31;-15;13;3;-11;-25;1;3;29;20;0;-11;-19;16;-7;-2;-32;4;-6;15;19;10;1;-5;-22;-6;-2;0;-13;-31;-1;13;11;-116;-9;0;52;13;3;0;-13;60;2;-10;-8;11;,3
5;2;4;6;1;-5;20;7;-1;-4;1;50;4;2;-4;1;2;-2;-31;-15;13;3;-11;-25;1;3;29;20;0;-11;-19;16;-7;-2;-32;4;-6;15;19;10;1;-5;-22;-6;-2;0;-13;-31;-1;13;11;-116;-9;0;52;13;3;0;-13;60;2;-10;-8;11;,3
-7;-2;-32;4;-6;15;19;10;1;-5;-22;-6;-2;0;-13;-31;-1;13;11;-116;-9;0;52;13;3;0;-13;60;2;-10;-8;11;0;-3;-2;-4;3;8;-8;-13;-5;3;69;-70;-13;-13;-6;-31;-5;-7;-7;41;1;-6;-13;-21;1;-7;-32;53;0;9;11;6;,3
-1;13;11;-116;-9;0;52;13;3;0;-13;60;2;-10;-8;11;0;-3;-2;-4;3;8;-8;-13;-5;3;69;-70;-13;-13;-6;-31;-5;-7;-7;41;1;-6;-13;-21;1;-7;-32;53;0;9;11;6;-1;3;10;-88;-15;-16;1;-11;-5;-8;23;49;7;8;16;20;,3
0;-3;-2;-4;3;8;-8;-13;-5;3;69;-70;-13;-13;-6;-31;-5;-7;-7;41;1;-6;-13;-21;1;-7;-32;53;0;9;11;6;-1;3;10;-88;-15;-16;1;-11;-5;-8;23;49;7;8;16;20;1;1;-3;21;3;-4;-16;-21;-10;-5;-14;-26;-5;2;-45;-24;,3
0;-3;-2;-4;3;8;-8;-13;-5;3;69;-70;-13;-13;-6;-31;-5;-7;-7;41;1;-6;-13;-21;1;-7;-32;53;0;9;11;6;-1;3;10;-88;-15;-16;1;-11;-5;-8;23;49;7;8;16;20;1;1;-3;21;3;-4;-16;-21;-10;-5;-14;-26;-5;2;-45;-24;,3
-1;3;10;-88;-15;-16;1;-11;-5;-8;23;49;7;8;16;20;1;1;-3;21;3;-4;-16;-21;-10;-5;-14;-26;-5;2;-45;-24;-3;-5;3;12;1;-7;-5;14;1;-3;-11;15;0;-3;-3;7;-5;2;37;-5;0;4;-37;-30;4;2;-18;-44;-3;5;32;25;,3
1;1;-3;21;3;-4;-16;-21;-10;-5;-14;-26;-5;2;-45;-24;-3;-5;3;12;1;-7;-5;14;1;-3;-11;15;0;-3;-3;7;-5;2;37;-5;0;4;-37;-30;4;2;-18;-44;-3;5;32;25;-1;-1;-5;35;0;-3;-2;-10;-1;-2;8;15;4;-2;-76;-19;,3
-3;-5;3;12;1;-7;-5;14;1;-3;-11;15;0;-3;-3;7;-5;2;37;-5;0;4;-37;-30;4;2;-18;-44;-3;5;32;25;-1;-1;-5;35;0;-3;-2;-10;-1;-2;8;15;4;-2;-76;-19;-1;-3;-17;-42;5;2;20;4;-8;-12;18;-50;-14;-8;1;29;,3
-1;-1;-5;35;0;-3;-2;-10;-1;-2;8;15;4;-2;-76;-19;-1;-3;-17;-42;5;2;20;4;-8;-12;18;-50;-14;-8;1;29;-1;3;-7;30;2;-7;20;11;1;1;26;65;1;-9;-6;20;8;19;12;-36;-1;13;23;-2;10;0;-52;-23;4;9;-21;-5;,3
-1;-1;-5;35;0;-3;-2;-10;-1;-2;8;15;4;-2;-76;-19;-1;-3;-17;-42;5;2;20;4;-8;-12;18;-50;-14;-8;1;29;-1;3;-7;30;2;-7;20;11;1;1;26;65;1;-9;-6;20;8;19;12;-36;-1;13;23;-2;10;0;-52;-23;4;9;-21;-5;,3
